id,i,j,mode,distance,time_a,time_b,time_c,time_d,alpha,C_consequence,e_window,l_window,capacity,unit_cost,deploy_cost,min_units,population_density,e_window_fmt,l_window_fmt
2462,38,7,1,66.91,0.89,1.12,1.67,,0.0156,142.53,0.0,145.5,20.0,33.46,0.0,1,3.03,Day 1 00:00,Day 7 01:30
2463,7,39,1,286.8,3.82,4.78,7.17,,0.0143,129.9,0.0,145.5,20.0,143.4,0.0,1,2.5,Day 1 00:00,Day 7 01:30
2464,39,7,1,286.8,3.82,4.78,7.17,,0.0143,129.9,0.0,145.5,20.0,143.4,0.0,1,2.5,Day 1 00:00,Day 7 01:30
2465,7,40,1,271.07,3.61,4.52,6.78,,0.0279,121.05,0.0,145.5,20.0,135.53,0.0,1,1.75,Day 1 00:00,Day 7 01:30
2466,40,7,1,271.07,3.61,4.52,6.78,,0.0279,121.05,0.0,145.5,20.0,135.53,0.0,1,1.75,Day 1 00:00,Day 7 01:30
2467,8,9,1,160.96,2.15,2.68,4.02,,0.0251,105.54,0.0,145.5,20.0,80.48,0.0,1,4.66,Day 1 00:00,Day 7 01:30
2468,9,8,1,160.96,2.15,2.68,4.02,,0.0251,105.54,0.0,145.5,20.0,80.48,0.0,1,4.66,Day 1 00:00,Day 7 01:30
2469,8,10,1,250.96,3.35,4.18,6.27,,0.0083,129.98,0.0,145.5,20.0,125.48,0.0,1,4.48,Day 1 00:00,Day 7 01:30
2470,10,8,1,250.96,3.35,4.18,6.27,,0.0083,129.98,0.0,145.5,20.0,125.48,0.0,1,4.48,Day 1 00:00,Day 7 01:30
2471,8,11,1,283.64,3.78,4.73,7.09,,0.0078,65.35,0.0,145.5,20.0,141.82,0.0,1,2.97,Day 1 00:00,Day 7 01:30
2472,11,8,1,283.64,3.78,4.73,7.09,,0.0078,65.35,0.0,145.5,20.0,141.82,0.0,1,2.97,Day 1 00:00,Day 7 01:30
2473,8,12,1,179.59,2.39,2.99,4.49,,0.0114,185.17,0.0,145.5,20.0,89.8,0.0,1,1.89,Day 1 00:00,Day 7 01:30
2474,12,8,1,179.59,2.39,2.99,4.49,,0.0114,185.17,0.0,145.5,20.0,89.8,0.0,1,1.89,Day 1 00:00,Day 7 01:30
2475,8,13,1,225.18,3.0,3.75,5.63,,0.0239,54.51,0.0,145.5,20.0,112.59,0.0,1,1.2,Day 1 00:00,Day 7 01:30
2476,13,8,1,225.18,3.0,3.75,5.63,,0.0239,54.51,0.0,145.5,20.0,112.59,0.0,1,1.2,Day 1 00:00,Day 7 01:30
2477,8,14,1,202.9,2.71,3.38,5.07,,0.0077,76.26,0.0,145.5,20.0,101.45,0.0,1,4.43,Day 1 00:00,Day 7 01:30
2478,14,8,1,202.9,2.71,3.38,5.07,,0.0077,76.26,0.0,145.5,20.0,101.45,0.0,1,4.43,Day 1 00:00,Day 7 01:30
2479,8,15,1,164.91,2.2,2.75,4.12,,0.0147,189.5,0.0,145.5,20.0,82.45,0.0,1,2.77,Day 1 00:00,Day 7 01:30
2480,15,8,1,164.91,2.2,2.75,4.12,,0.0147,189.5,0.0,145.5,20.0,82.45,0.0,1,2.77,Day 1 00:00,Day 7 01:30
2481,8,16,1,102.36,1.36,1.71,2.56,,0.0158,123.24,0.0,145.5,20.0,51.18,0.0,1,4.27,Day 1 00:00,Day 7 01:30
2482,16,8,1,102.36,1.36,1.71,2.56,,0.0158,123.24,0.0,145.5,20.0,51.18,0.0,1,4.27,Day 1 00:00,Day 7 01:30
2483,8,17,1,256.9,3.43,4.28,6.42,,0.0101,115.64,0.0,145.5,20.0,128.45,0.0,1,4.76,Day 1 00:00,Day 7 01:30
2484,17,8,1,256.9,3.43,4.28,6.42,,0.0101,115.64,0.0,145.5,20.0,128.45,0.0,1,4.76,Day 1 00:00,Day 7 01:30
2485,8,18,1,101.81,1.36,1.7,2.55,,0.01,112.18,0.0,145.5,20.0,50.9,0.0,1,4.68,Day 1 00:00,Day 7 01:30
2486,18,8,1,101.81,1.36,1.7,2.55,,0.01,112.18,0.0,145.5,20.0,50.9,0.0,1,4.68,Day 1 00:00,Day 7 01:30
2487,8,19,1,129.71,1.73,2.16,3.24,,0.0186,83.41,0.0,145.5,20.0,64.85,0.0,1,1.59,Day 1 00:00,Day 7 01:30
2488,19,8,1,129.71,1.73,2.16,3.24,,0.0186,83.41,0.0,145.5,20.0,64.85,0.0,1,1.59,Day 1 00:00,Day 7 01:30
2489,8,20,1,131.69,1.76,2.19,3.29,,0.0164,162.41,0.0,145.5,20.0,65.85,0.0,1,2.7,Day 1 00:00,Day 7 01:30
2490,20,8,1,131.69,1.76,2.19,3.29,,0.0164,162.41,0.0,145.5,20.0,65.85,0.0,1,2.7,Day 1 00:00,Day 7 01:30
2491,8,21,1,247.84,3.3,4.13,6.2,,0.028,64.05,0.0,145.5,20.0,123.92,0.0,1,3.81,Day 1 00:00,Day 7 01:30
2492,21,8,1,247.84,3.3,4.13,6.2,,0.028,64.05,0.0,145.5,20.0,123.92,0.0,1,3.81,Day 1 00:00,Day 7 01:30
2493,8,22,1,115.63,1.54,1.93,2.89,,0.0143,63.81,0.0,145.5,20.0,57.81,0.0,1,3.4,Day 1 00:00,Day 7 01:30
2494,22,8,1,115.63,1.54,1.93,2.89,,0.0143,63.81,0.0,145.5,20.0,57.81,0.0,1,3.4,Day 1 00:00,Day 7 01:30
2495,8,23,1,263.95,3.52,4.4,6.6,,0.0131,155.29,0.0,145.5,20.0,131.98,0.0,1,4.26,Day 1 00:00,Day 7 01:30
2496,23,8,1,263.95,3.52,4.4,6.6,,0.0131,155.29,0.0,145.5,20.0,131.98,0.0,1,4.26,Day 1 00:00,Day 7 01:30
2497,8,24,1,156.29,2.08,2.6,3.91,,0.0122,69.75,0.0,145.5,20.0,78.15,0.0,1,4.71,Day 1 00:00,Day 7 01:30
2498,24,8,1,156.29,2.08,2.6,3.91,,0.0122,69.75,0.0,145.5,20.0,78.15,0.0,1,4.71,Day 1 00:00,Day 7 01:30
2499,8,25,1,129.61,1.73,2.16,3.24,,0.0218,122.35,0.0,145.5,20.0,64.8,0.0,1,4.38,Day 1 00:00,Day 7 01:30
2500,25,8,1,129.61,1.73,2.16,3.24,,0.0218,122.35,0.0,145.5,20.0,64.8,0.0,1,4.38,Day 1 00:00,Day 7 01:30
2501,8,26,1,132.02,1.76,2.2,3.3,,0.0261,186.77,0.0,145.5,20.0,66.01,0.0,1,4.37,Day 1 00:00,Day 7 01:30
2502,26,8,1,132.02,1.76,2.2,3.3,,0.0261,186.77,0.0,145.5,20.0,66.01,0.0,1,4.37,Day 1 00:00,Day 7 01:30
2503,8,27,1,131.54,1.75,2.19,3.29,,0.0125,114.13,0.0,145.5,20.0,65.77,0.0,1,4.14,Day 1 00:00,Day 7 01:30
2504,27,8,1,131.54,1.75,2.19,3.29,,0.0125,114.13,0.0,145.5,20.0,65.77,0.0,1,4.14,Day 1 00:00,Day 7 01:30
2505,8,28,1,212.8,2.84,3.55,5.32,,0.0114,119.96,0.0,145.5,20.0,106.4,0.0,1,1.95,Day 1 00:00,Day 7 01:30
2506,28,8,1,212.8,2.84,3.55,5.32,,0.0114,119.96,0.0,145.5,20.0,106.4,0.0,1,1.95,Day 1 00:00,Day 7 01:30
2507,8,29,1,252.73,3.37,4.21,6.32,,0.0267,101.61,0.0,145.5,20.0,126.36,0.0,1,4.82,Day 1 00:00,Day 7 01:30
2508,29,8,1,252.73,3.37,4.21,6.32,,0.0267,101.61,0.0,145.5,20.0,126.36,0.0,1,4.82,Day 1 00:00,Day 7 01:30
2509,8,30,1,177.09,2.36,2.95,4.43,,0.0149,55.58,0.0,145.5,20.0,88.55,0.0,1,2.33,Day 1 00:00,Day 7 01:30
2510,30,8,1,177.09,2.36,2.95,4.43,,0.0149,55.58,0.0,145.5,20.0,88.55,0.0,1,2.33,Day 1 00:00,Day 7 01:30
2511,8,31,1,263.77,3.52,4.4,6.59,,0.023,189.31,0.0,145.5,20.0,131.89,0.0,1,1.12,Day 1 00:00,Day 7 01:30
2512,31,8,1,263.77,3.52,4.4,6.59,,0.023,189.31,0.0,145.5,20.0,131.89,0.0,1,1.12,Day 1 00:00,Day 7 01:30
2513,8,32,1,247.54,3.3,4.13,6.19,,0.0183,191.53,0.0,145.5,20.0,123.77,0.0,1,4.02,Day 1 00:00,Day 7 01:30
2514,32,8,1,247.54,3.3,4.13,6.19,,0.0183,191.53,0.0,145.5,20.0,123.77,0.0,1,4.02,Day 1 00:00,Day 7 01:30
2515,8,33,1,179.34,2.39,2.99,4.48,,0.0214,194.38,0.0,145.5,20.0,89.67,0.0,1,1.35,Day 1 00:00,Day 7 01:30
2516,33,8,1,179.34,2.39,2.99,4.48,,0.0214,194.38,0.0,145.5,20.0,89.67,0.0,1,1.35,Day 1 00:00,Day 7 01:30
2517,8,34,1,101.25,1.35,1.69,2.53,,0.0153,95.75,0.0,145.5,20.0,50.63,0.0,1,3.23,Day 1 00:00,Day 7 01:30
2518,34,8,1,101.25,1.35,1.69,2.53,,0.0153,95.75,0.0,145.5,20.0,50.63,0.0,1,3.23,Day 1 00:00,Day 7 01:30
2519,8,35,1,200.34,2.67,3.34,5.01,,0.022,51.47,0.0,145.5,20.0,100.17,0.0,1,4.47,Day 1 00:00,Day 7 01:30
2520,35,8,1,200.34,2.67,3.34,5.01,,0.022,51.47,0.0,145.5,20.0,100.17,0.0,1,4.47,Day 1 00:00,Day 7 01:30
2521,8,36,1,97.81,1.3,1.63,2.45,,0.0072,171.56,0.0,145.5,20.0,48.91,0.0,1,1.89,Day 1 00:00,Day 7 01:30
2522,36,8,1,97.81,1.3,1.63,2.45,,0.0072,171.56,0.0,145.5,20.0,48.91,0.0,1,1.89,Day 1 00:00,Day 7 01:30
2523,8,37,1,117.98,1.57,1.97,2.95,,0.0129,83.84,0.0,145.5,20.0,58.99,0.0,1,3.74,Day 1 00:00,Day 7 01:30
2524,37,8,1,117.98,1.57,1.97,2.95,,0.0129,83.84,0.0,145.5,20.0,58.99,0.0,1,3.74,Day 1 00:00,Day 7 01:30
2525,8,38,1,94.75,1.26,1.58,2.37,,0.0268,132.21,0.0,145.5,20.0,47.38,0.0,1,4.09,Day 1 00:00,Day 7 01:30
2526,38,8,1,94.75,1.26,1.58,2.37,,0.0268,132.21,0.0,145.5,20.0,47.38,0.0,1,4.09,Day 1 00:00,Day 7 01:30
2527,8,39,1,277.59,3.7,4.63,6.94,,0.0278,141.59,0.0,145.5,20.0,138.79,0.0,1,3.83,Day 1 00:00,Day 7 01:30
2528,39,8,1,277.59,3.7,4.63,6.94,,0.0278,141.59,0.0,145.5,20.0,138.79,0.0,1,3.83,Day 1 00:00,Day 7 01:30
2529,8,40,1,114.13,1.52,1.9,2.85,,0.0134,124.86,0.0,145.5,20.0,57.07,0.0,1,2.38,Day 1 00:00,Day 7 01:30
2530,40,8,1,114.13,1.52,1.9,2.85,,0.0134,124.86,0.0,145.5,20.0,57.07,0.0,1,2.38,Day 1 00:00,Day 7 01:30
2531,9,10,1,170.89,2.28,2.85,4.27,,0.0162,121.11,0.0,145.5,20.0,85.45,0.0,1,2.62,Day 1 00:00,Day 7 01:30
2532,10,9,1,170.89,2.28,2.85,4.27,,0.0162,121.11,0.0,145.5,20.0,85.45,0.0,1,2.62,Day 1 00:00,Day 7 01:30
2533,9,11,1,101.1,1.35,1.68,2.53,,0.0227,83.67,0.0,145.5,20.0,50.55,0.0,1,1.69,Day 1 00:00,Day 7 01:30
2534,11,9,1,101.1,1.35,1.68,2.53,,0.0227,83.67,0.0,145.5,20.0,50.55,0.0,1,1.69,Day 1 00:00,Day 7 01:30
2535,9,12,1,107.06,1.43,1.78,2.68,,0.0185,54.49,0.0,145.5,20.0,53.53,0.0,1,3.64,Day 1 00:00,Day 7 01:30
2536,12,9,1,107.06,1.43,1.78,2.68,,0.0185,54.49,0.0,145.5,20.0,53.53,0.0,1,3.64,Day 1 00:00,Day 7 01:30
2537,9,13,1,126.07,1.68,2.1,3.15,,0.0124,149.09,0.0,145.5,20.0,63.03,0.0,1,4.11,Day 1 00:00,Day 7 01:30
2538,13,9,1,126.07,1.68,2.1,3.15,,0.0124,149.09,0.0,145.5,20.0,63.03,0.0,1,4.11,Day 1 00:00,Day 7 01:30
2539,9,14,1,83.59,1.11,1.39,2.09,,0.0213,52.13,0.0,145.5,20.0,41.8,0.0,1,4.97,Day 1 00:00,Day 7 01:30
2540,14,9,1,83.59,1.11,1.39,2.09,,0.0213,52.13,0.0,145.5,20.0,41.8,0.0,1,4.97,Day 1 00:00,Day 7 01:30
2541,9,15,1,102.7,1.37,1.71,2.57,,0.0153,116.46,0.0,145.5,20.0,51.35,0.0,1,2.22,Day 1 00:00,Day 7 01:30
2542,15,9,1,102.7,1.37,1.71,2.57,,0.0153,116.46,0.0,145.5,20.0,51.35,0.0,1,2.22,Day 1 00:00,Day 7 01:30
2543,9,16,1,261.69,3.49,4.36,6.54,,0.0298,75.57,0.0,145.5,20.0,130.85,0.0,1,1.47,Day 1 00:00,Day 7 01:30
2544,16,9,1,261.69,3.49,4.36,6.54,,0.0298,75.57,0.0,145.5,20.0,130.85,0.0,1,1.47,Day 1 00:00,Day 7 01:30
2545,9,17,1,110.03,1.47,1.83,2.75,,0.0142,50.04,0.0,145.5,20.0,55.02,0.0,1,2.47,Day 1 00:00,Day 7 01:30
2546,17,9,1,110.03,1.47,1.83,2.75,,0.0142,50.04,0.0,145.5,20.0,55.02,0.0,1,2.47,Day 1 00:00,Day 7 01:30
2547,9,18,1,193.44,2.58,3.22,4.84,,0.0096,91.26,0.0,145.5,20.0,96.72,0.0,1,2.71,Day 1 00:00,Day 7 01:30
2548,18,9,1,193.44,2.58,3.22,4.84,,0.0096,91.26,0.0,145.5,20.0,96.72,0.0,1,2.71,Day 1 00:00,Day 7 01:30
2549,9,19,1,160.9,2.15,2.68,4.02,,0.019,69.6,0.0,145.5,20.0,80.45,0.0,1,3.2,Day 1 00:00,Day 7 01:30
2550,19,9,1,160.9,2.15,2.68,4.02,,0.019,69.6,0.0,145.5,20.0,80.45,0.0,1,3.2,Day 1 00:00,Day 7 01:30
2551,9,20,1,223.16,2.98,3.72,5.58,,0.03,125.01,0.0,145.5,20.0,111.58,0.0,1,4.82,Day 1 00:00,Day 7 01:30
2552,20,9,1,223.16,2.98,3.72,5.58,,0.03,125.01,0.0,145.5,20.0,111.58,0.0,1,4.82,Day 1 00:00,Day 7 01:30
2553,9,21,1,160.29,2.14,2.67,4.01,,0.0273,158.8,0.0,145.5,20.0,80.15,0.0,1,2.46,Day 1 00:00,Day 7 01:30
2554,21,9,1,160.29,2.14,2.67,4.01,,0.0273,158.8,0.0,145.5,20.0,80.15,0.0,1,2.46,Day 1 00:00,Day 7 01:30
2555,9,22,1,64.1,0.85,1.07,1.6,,0.0124,64.24,0.0,145.5,20.0,32.05,0.0,1,2.55,Day 1 00:00,Day 7 01:30
2556,22,9,1,64.1,0.85,1.07,1.6,,0.0124,64.24,0.0,145.5,20.0,32.05,0.0,1,2.55,Day 1 00:00,Day 7 01:30
2557,9,23,1,238.43,3.18,3.97,5.96,,0.0186,131.99,0.0,145.5,20.0,119.21,0.0,1,4.18,Day 1 00:00,Day 7 01:30
2558,23,9,1,238.43,3.18,3.97,5.96,,0.0186,131.99,0.0,145.5,20.0,119.21,0.0,1,4.18,Day 1 00:00,Day 7 01:30
2559,9,24,1,253.4,3.38,4.22,6.33,,0.0241,160.8,0.0,145.5,20.0,126.7,0.0,1,2.52,Day 1 00:00,Day 7 01:30
2560,24,9,1,253.4,3.38,4.22,6.33,,0.0241,160.8,0.0,145.5,20.0,126.7,0.0,1,2.52,Day 1 00:00,Day 7 01:30
2561,9,25,1,124.44,1.66,2.07,3.11,,0.018,77.47,0.0,145.5,20.0,62.22,0.0,1,1.28,Day 1 00:00,Day 7 01:30
2562,25,9,1,124.44,1.66,2.07,3.11,,0.018,77.47,0.0,145.5,20.0,62.22,0.0,1,1.28,Day 1 00:00,Day 7 01:30
2563,9,26,1,95.25,1.27,1.59,2.38,,0.0219,188.3,0.0,145.5,20.0,47.63,0.0,1,3.64,Day 1 00:00,Day 7 01:30
2564,26,9,1,95.25,1.27,1.59,2.38,,0.0219,188.3,0.0,145.5,20.0,47.63,0.0,1,3.64,Day 1 00:00,Day 7 01:30
2565,9,27,1,229.94,3.07,3.83,5.75,,0.0069,102.86,0.0,145.5,20.0,114.97,0.0,1,3.52,Day 1 00:00,Day 7 01:30
2566,27,9,1,229.94,3.07,3.83,5.75,,0.0069,102.86,0.0,145.5,20.0,114.97,0.0,1,3.52,Day 1 00:00,Day 7 01:30
2567,9,28,1,170.25,2.27,2.84,4.26,,0.0128,190.0,0.0,145.5,20.0,85.12,0.0,1,1.95,Day 1 00:00,Day 7 01:30
2568,28,9,1,170.25,2.27,2.84,4.26,,0.0128,190.0,0.0,145.5,20.0,85.12,0.0,1,1.95,Day 1 00:00,Day 7 01:30
2569,9,29,1,219.31,2.92,3.66,5.48,,0.0168,195.14,0.0,145.5,20.0,109.65,0.0,1,1.01,Day 1 00:00,Day 7 01:30
2570,29,9,1,219.31,2.92,3.66,5.48,,0.0168,195.14,0.0,145.5,20.0,109.65,0.0,1,1.01,Day 1 00:00,Day 7 01:30
2571,9,30,1,217.3,2.9,3.62,5.43,,0.0262,166.48,0.0,145.5,20.0,108.65,0.0,1,1.13,Day 1 00:00,Day 7 01:30
2572,30,9,1,217.3,2.9,3.62,5.43,,0.0262,166.48,0.0,145.5,20.0,108.65,0.0,1,1.13,Day 1 00:00,Day 7 01:30
2573,9,31,1,130.26,1.74,2.17,3.26,,0.0171,112.73,0.0,145.5,20.0,65.13,0.0,1,1.88,Day 1 00:00,Day 7 01:30
2574,31,9,1,130.26,1.74,2.17,3.26,,0.0171,112.73,0.0,145.5,20.0,65.13,0.0,1,1.88,Day 1 00:00,Day 7 01:30
2575,9,32,1,60.42,0.81,1.01,1.51,,0.0198,193.24,0.0,145.5,20.0,30.21,0.0,1,3.07,Day 1 00:00,Day 7 01:30
2576,32,9,1,60.42,0.81,1.01,1.51,,0.0198,193.24,0.0,145.5,20.0,30.21,0.0,1,3.07,Day 1 00:00,Day 7 01:30
2577,9,33,1,120.99,1.61,2.02,3.02,,0.0091,191.85,0.0,145.5,20.0,60.49,0.0,1,4.56,Day 1 00:00,Day 7 01:30
2578,33,9,1,120.99,1.61,2.02,3.02,,0.0091,191.85,0.0,145.5,20.0,60.49,0.0,1,4.56,Day 1 00:00,Day 7 01:30
2579,9,34,1,71.02,0.95,1.18,1.78,,0.0256,155.1,0.0,145.5,20.0,35.51,0.0,1,2.24,Day 1 00:00,Day 7 01:30
2580,34,9,1,71.02,0.95,1.18,1.78,,0.0256,155.1,0.0,145.5,20.0,35.51,0.0,1,2.24,Day 1 00:00,Day 7 01:30
2581,9,35,1,183.91,2.45,3.07,4.6,,0.0138,104.38,0.0,145.5,20.0,91.96,0.0,1,3.17,Day 1 00:00,Day 7 01:30
2582,35,9,1,183.91,2.45,3.07,4.6,,0.0138,104.38,0.0,145.5,20.0,91.96,0.0,1,3.17,Day 1 00:00,Day 7 01:30
2583,9,36,1,252.76,3.37,4.21,6.32,,0.0129,67.98,0.0,145.5,20.0,126.38,0.0,1,4.6,Day 1 00:00,Day 7 01:30
2584,36,9,1,252.76,3.37,4.21,6.32,,0.0129,67.98,0.0,145.5,20.0,126.38,0.0,1,4.6,Day 1 00:00,Day 7 01:30
2585,9,37,1,126.41,1.69,2.11,3.16,,0.0103,176.25,0.0,145.5,20.0,63.21,0.0,1,2.84,Day 1 00:00,Day 7 01:30
2586,37,9,1,126.41,1.69,2.11,3.16,,0.0103,176.25,0.0,145.5,20.0,63.21,0.0,1,2.84,Day 1 00:00,Day 7 01:30
2587,9,38,1,259.74,3.46,4.33,6.49,,0.0297,74.8,0.0,145.5,20.0,129.87,0.0,1,3.88,Day 1 00:00,Day 7 01:30
2588,38,9,1,259.74,3.46,4.33,6.49,,0.0297,74.8,0.0,145.5,20.0,129.87,0.0,1,3.88,Day 1 00:00,Day 7 01:30
2589,9,39,1,147.18,1.96,2.45,3.68,,0.0149,104.84,0.0,145.5,20.0,73.59,0.0,1,3.05,Day 1 00:00,Day 7 01:30
2590,39,9,1,147.18,1.96,2.45,3.68,,0.0149,104.84,0.0,145.5,20.0,73.59,0.0,1,3.05,Day 1 00:00,Day 7 01:30
2591,9,40,1,235.24,3.14,3.92,5.88,,0.0089,110.38,0.0,145.5,20.0,117.62,0.0,1,1.82,Day 1 00:00,Day 7 01:30
2592,40,9,1,235.24,3.14,3.92,5.88,,0.0089,110.38,0.0,145.5,20.0,117.62,0.0,1,1.82,Day 1 00:00,Day 7 01:30
2593,10,11,1,85.58,1.14,1.43,2.14,,0.0067,188.1,0.0,145.5,20.0,42.79,0.0,1,2.41,Day 1 00:00,Day 7 01:30
2594,11,10,1,85.58,1.14,1.43,2.14,,0.0067,188.1,0.0,145.5,20.0,42.79,0.0,1,2.41,Day 1 00:00,Day 7 01:30
2595,10,12,1,172.74,2.3,2.88,4.32,,0.0102,119.98,0.0,145.5,20.0,86.37,0.0,1,1.02,Day 1 00:00,Day 7 01:30
2596,12,10,1,172.74,2.3,2.88,4.32,,0.0102,119.98,0.0,145.5,20.0,86.37,0.0,1,1.02,Day 1 00:00,Day 7 01:30
2597,10,13,1,188.28,2.51,3.14,4.71,,0.0118,111.3,0.0,145.5,20.0,94.14,0.0,1,1.47,Day 1 00:00,Day 7 01:30
2598,13,10,1,188.28,2.51,3.14,4.71,,0.0118,111.3,0.0,145.5,20.0,94.14,0.0,1,1.47,Day 1 00:00,Day 7 01:30
2599,10,14,1,230.62,3.07,3.84,5.77,,0.006,57.98,0.0,145.5,20.0,115.31,0.0,1,4.49,Day 1 00:00,Day 7 01:30
2600,14,10,1,230.62,3.07,3.84,5.77,,0.006,57.98,0.0,145.5,20.0,115.31,0.0,1,4.49,Day 1 00:00,Day 7 01:30
2601,10,15,1,213.12,2.84,3.55,5.33,,0.0155,151.84,0.0,145.5,20.0,106.56,0.0,1,2.98,Day 1 00:00,Day 7 01:30
2602,15,10,1,213.12,2.84,3.55,5.33,,0.0155,151.84,0.0,145.5,20.0,106.56,0.0,1,2.98,Day 1 00:00,Day 7 01:30
2603,10,16,1,125.95,1.68,2.1,3.15,,0.0082,110.25,0.0,145.5,20.0,62.97,0.0,1,4.12,Day 1 00:00,Day 7 01:30
2604,16,10,1,125.95,1.68,2.1,3.15,,0.0082,110.25,0.0,145.5,20.0,62.97,0.0,1,4.12,Day 1 00:00,Day 7 01:30
2605,10,17,1,79.27,1.06,1.32,1.98,,0.0066,177.97,0.0,145.5,20.0,39.63,0.0,1,3.45,Day 1 00:00,Day 7 01:30
2606,17,10,1,79.27,1.06,1.32,1.98,,0.0066,177.97,0.0,145.5,20.0,39.63,0.0,1,3.45,Day 1 00:00,Day 7 01:30
2607,10,18,1,88.67,1.18,1.48,2.22,,0.0122,180.1,0.0,145.5,20.0,44.33,0.0,1,2.42,Day 1 00:00,Day 7 01:30
2608,18,10,1,88.67,1.18,1.48,2.22,,0.0122,180.1,0.0,145.5,20.0,44.33,0.0,1,2.42,Day 1 00:00,Day 7 01:30
2609,10,19,1,257.86,3.44,4.3,6.45,,0.0198,68.8,0.0,145.5,20.0,128.93,0.0,1,2.05,Day 1 00:00,Day 7 01:30
2610,19,10,1,257.86,3.44,4.3,6.45,,0.0198,68.8,0.0,145.5,20.0,128.93,0.0,1,2.05,Day 1 00:00,Day 7 01:30
2611,10,20,1,149.43,1.99,2.49,3.74,,0.0097,185.26,0.0,145.5,20.0,74.71,0.0,1,4.38,Day 1 00:00,Day 7 01:30
2612,20,10,1,149.43,1.99,2.49,3.74,,0.0097,185.26,0.0,145.5,20.0,74.71,0.0,1,4.38,Day 1 00:00,Day 7 01:30
2613,10,21,1,248.77,3.32,4.15,6.22,,0.0285,104.79,0.0,145.5,20.0,124.38,0.0,1,1.34,Day 1 00:00,Day 7 01:30
2614,21,10,1,248.77,3.32,4.15,6.22,,0.0285,104.79,0.0,145.5,20.0,124.38,0.0,1,1.34,Day 1 00:00,Day 7 01:30
2615,10,22,1,270.32,3.6,4.51,6.76,,0.0256,95.25,0.0,145.5,20.0,135.16,0.0,1,1.99,Day 1 00:00,Day 7 01:30
2616,22,10,1,270.32,3.6,4.51,6.76,,0.0256,95.25,0.0,145.5,20.0,135.16,0.0,1,1.99,Day 1 00:00,Day 7 01:30
2617,10,23,1,264.51,3.53,4.41,6.61,,0.0132,71.52,0.0,145.5,20.0,132.25,0.0,1,2.08,Day 1 00:00,Day 7 01:30
2618,23,10,1,264.51,3.53,4.41,6.61,,0.0132,71.52,0.0,145.5,20.0,132.25,0.0,1,2.08,Day 1 00:00,Day 7 01:30
2619,10,24,1,230.34,3.07,3.84,5.76,,0.0216,78.46,0.0,145.5,20.0,115.17,0.0,1,1.62,Day 1 00:00,Day 7 01:30
2620,24,10,1,230.34,3.07,3.84,5.76,,0.0216,78.46,0.0,145.5,20.0,115.17,0.0,1,1.62,Day 1 00:00,Day 7 01:30
2621,10,25,1,158.56,2.11,2.64,3.96,,0.0156,56.45,0.0,145.5,20.0,79.28,0.0,1,1.37,Day 1 00:00,Day 7 01:30
2622,25,10,1,158.56,2.11,2.64,3.96,,0.0156,56.45,0.0,145.5,20.0,79.28,0.0,1,1.37,Day 1 00:00,Day 7 01:30
2623,10,26,1,256.88,3.43,4.28,6.42,,0.0165,50.22,0.0,145.5,20.0,128.44,0.0,1,4.1,Day 1 00:00,Day 7 01:30
2624,26,10,1,256.88,3.43,4.28,6.42,,0.0165,50.22,0.0,145.5,20.0,128.44,0.0,1,4.1,Day 1 00:00,Day 7 01:30
2625,10,27,1,194.74,2.6,3.25,4.87,,0.0223,162.79,0.0,145.5,20.0,97.37,0.0,1,1.56,Day 1 00:00,Day 7 01:30
2626,27,10,1,194.74,2.6,3.25,4.87,,0.0223,162.79,0.0,145.5,20.0,97.37,0.0,1,1.56,Day 1 00:00,Day 7 01:30
2627,10,28,1,167.25,2.23,2.79,4.18,,0.0108,121.27,0.0,145.5,20.0,83.62,0.0,1,1.68,Day 1 00:00,Day 7 01:30
2628,28,10,1,167.25,2.23,2.79,4.18,,0.0108,121.27,0.0,145.5,20.0,83.62,0.0,1,1.68,Day 1 00:00,Day 7 01:30
2629,10,29,1,273.15,3.64,4.55,6.83,,0.0258,138.81,0.0,145.5,20.0,136.57,0.0,1,3.24,Day 1 00:00,Day 7 01:30
2630,29,10,1,273.15,3.64,4.55,6.83,,0.0258,138.81,0.0,145.5,20.0,136.57,0.0,1,3.24,Day 1 00:00,Day 7 01:30
2631,10,30,1,288.7,3.85,4.81,7.22,,0.0219,113.11,0.0,145.5,20.0,144.35,0.0,1,2.26,Day 1 00:00,Day 7 01:30
2632,30,10,1,288.7,3.85,4.81,7.22,,0.0219,113.11,0.0,145.5,20.0,144.35,0.0,1,2.26,Day 1 00:00,Day 7 01:30
2633,10,31,1,209.13,2.79,3.49,5.23,,0.0221,173.35,0.0,145.5,20.0,104.56,0.0,1,4.85,Day 1 00:00,Day 7 01:30
2634,31,10,1,209.13,2.79,3.49,5.23,,0.0221,173.35,0.0,145.5,20.0,104.56,0.0,1,4.85,Day 1 00:00,Day 7 01:30
2635,10,32,1,220.6,2.94,3.68,5.51,,0.0271,116.08,0.0,145.5,20.0,110.3,0.0,1,4.04,Day 1 00:00,Day 7 01:30
2636,32,10,1,220.6,2.94,3.68,5.51,,0.0271,116.08,0.0,145.5,20.0,110.3,0.0,1,4.04,Day 1 00:00,Day 7 01:30
2637,10,33,1,73.03,0.97,1.22,1.83,,0.0254,66.66,0.0,145.5,20.0,36.51,0.0,1,1.6,Day 1 00:00,Day 7 01:30
