train_id,origin_hub,destination_hub,departure_time,departure_time_fmt,arrival_time,arrival_time_fmt,capacity
X5262,20,12,13.5,Day 1 13:30,29.88,Day 2 05:53,600.0
X5263,12,20,16.5,Day 1 16:30,32.88,Day 2 08:53,600.0
X5264,20,12,16.5,Day 1 16:30,32.88,Day 2 08:53,600.0
X5265,12,20,19.5,Day 1 19:30,35.88,Day 2 11:53,600.0
X5266,20,12,19.5,Day 1 19:30,35.88,Day 2 11:53,600.0
X5267,12,20,22.5,Day 1 22:30,38.88,Day 2 14:53,600.0
X5268,20,12,22.5,Day 1 22:30,38.88,Day 2 14:53,600.0
X5269,12,20,25.5,Day 2 01:30,41.88,Day 2 17:53,600.0
X5270,20,12,25.5,Day 2 01:30,41.88,Day 2 17:53,600.0
X5271,12,20,28.5,Day 2 04:30,44.88,Day 2 20:53,600.0
X5272,20,12,28.5,Day 2 04:30,44.88,Day 2 20:53,600.0
X5273,12,20,31.5,Day 2 07:30,47.88,Day 2 23:53,600.0
X5274,20,12,31.5,Day 2 07:30,47.88,Day 2 23:53,600.0
X5275,12,20,34.5,Day 2 10:30,50.88,Day 3 02:53,600.0
X5276,20,12,34.5,Day 2 10:30,50.88,Day 3 02:53,600.0
X5277,12,20,37.5,Day 2 13:30,53.88,Day 3 05:53,600.0
X5278,20,12,37.5,Day 2 13:30,53.88,Day 3 05:53,600.0
X5279,12,20,40.5,Day 2 16:30,56.88,Day 3 08:53,600.0
X5280,20,12,40.5,Day 2 16:30,56.88,Day 3 08:53,600.0
X5281,12,20,43.5,Day 2 19:30,59.88,Day 3 11:53,600.0
X5282,20,12,43.5,Day 2 19:30,59.88,Day 3 11:53,600.0
X5283,12,20,46.5,Day 2 22:30,62.88,Day 3 14:53,600.0
X5284,20,12,46.5,Day 2 22:30,62.88,Day 3 14:53,600.0
X5285,13,14,1.5,Day 1 01:30,17.01,Day 1 17:01,600.0
X5286,14,13,1.5,Day 1 01:30,17.01,Day 1 17:01,600.0
X5287,13,14,4.5,Day 1 04:30,20.01,Day 1 20:01,600.0
X5288,14,13,4.5,Day 1 04:30,20.01,Day 1 20:01,600.0
X5289,13,14,7.5,Day 1 07:30,23.01,Day 1 23:01,600.0
X5290,14,13,7.5,Day 1 07:30,23.01,Day 1 23:01,600.0
X5291,13,14,10.5,Day 1 10:30,26.01,Day 2 02:01,600.0
X5292,14,13,10.5,Day 1 10:30,26.01,Day 2 02:01,600.0
X5293,13,14,13.5,Day 1 13:30,29.01,Day 2 05:01,600.0
X5294,14,13,13.5,Day 1 13:30,29.01,Day 2 05:01,600.0
X5295,13,14,16.5,Day 1 16:30,32.01,Day 2 08:01,600.0
X5296,14,13,16.5,Day 1 16:30,32.01,Day 2 08:01,600.0
X5297,13,14,19.5,Day 1 19:30,35.01,Day 2 11:01,600.0
X5298,14,13,19.5,Day 1 19:30,35.01,Day 2 11:01,600.0
X5299,13,14,22.5,Day 1 22:30,38.01,Day 2 14:01,600.0
X5300,14,13,22.5,Day 1 22:30,38.01,Day 2 14:01,600.0
X5301,13,14,25.5,Day 2 01:30,41.01,Day 2 17:01,600.0
X5302,14,13,25.5,Day 2 01:30,41.01,Day 2 17:01,600.0
X5303,13,14,28.5,Day 2 04:30,44.01,Day 2 20:01,600.0
X5304,14,13,28.5,Day 2 04:30,44.01,Day 2 20:01,600.0
X5305,13,14,31.5,Day 2 07:30,47.01,Day 2 23:01,600.0
X5306,14,13,31.5,Day 2 07:30,47.01,Day 2 23:01,600.0
X5307,13,14,34.5,Day 2 10:30,50.01,Day 3 02:01,600.0
X5308,14,13,34.5,Day 2 10:30,50.01,Day 3 02:01,600.0
X5309,13,14,37.5,Day 2 13:30,53.01,Day 3 05:01,600.0
X5310,14,13,37.5,Day 2 13:30,53.01,Day 3 05:01,600.0
X5311,13,14,40.5,Day 2 16:30,56.01,Day 3 08:01,600.0
X5312,14,13,40.5,Day 2 16:30,56.01,Day 3 08:01,600.0
X5313,13,14,43.5,Day 2 19:30,59.01,Day 3 11:01,600.0
X5314,14,13,43.5,Day 2 19:30,59.01,Day 3 11:01,600.0
X5315,13,14,46.5,Day 2 22:30,62.01,Day 3 14:01,600.0
X5316,14,13,46.5,Day 2 22:30,62.01,Day 3 14:01,600.0
X5317,13,15,1.5,Day 1 01:30,7.11,Day 1 07:07,600.0
X5318,15,13,1.5,Day 1 01:30,7.11,Day 1 07:07,600.0
X5319,13,15,4.5,Day 1 04:30,10.11,Day 1 10:07,600.0
X5320,15,13,4.5,Day 1 04:30,10.11,Day 1 10:07,600.0
X5321,13,15,7.5,Day 1 07:30,13.11,Day 1 13:07,600.0
X5322,15,13,7.5,Day 1 07:30,13.11,Day 1 13:07,600.0
X5323,13,15,10.5,Day 1 10:30,16.11,Day 1 16:07,600.0
X5324,15,13,10.5,Day 1 10:30,16.11,Day 1 16:07,600.0
X5325,13,15,13.5,Day 1 13:30,19.11,Day 1 19:07,600.0
X5326,15,13,13.5,Day 1 13:30,19.11,Day 1 19:07,600.0
X5327,13,15,16.5,Day 1 16:30,22.11,Day 1 22:07,600.0
X5328,15,13,16.5,Day 1 16:30,22.11,Day 1 22:07,600.0
X5329,13,15,19.5,Day 1 19:30,25.11,Day 2 01:07,600.0
X5330,15,13,19.5,Day 1 19:30,25.11,Day 2 01:07,600.0
X5331,13,15,22.5,Day 1 22:30,28.11,Day 2 04:07,600.0
X5332,15,13,22.5,Day 1 22:30,28.11,Day 2 04:07,600.0
X5333,13,15,25.5,Day 2 01:30,31.11,Day 2 07:07,600.0
X5334,15,13,25.5,Day 2 01:30,31.11,Day 2 07:07,600.0
X5335,13,15,28.5,Day 2 04:30,34.11,Day 2 10:07,600.0
X5336,15,13,28.5,Day 2 04:30,34.11,Day 2 10:07,600.0
X5337,13,15,31.5,Day 2 07:30,37.11,Day 2 13:07,600.0
X5338,15,13,31.5,Day 2 07:30,37.11,Day 2 13:07,600.0
X5339,13,15,34.5,Day 2 10:30,40.11,Day 2 16:07,600.0
X5340,15,13,34.5,Day 2 10:30,40.11,Day 2 16:07,600.0
X5341,13,15,37.5,Day 2 13:30,43.11,Day 2 19:07,600.0
X5342,15,13,37.5,Day 2 13:30,43.11,Day 2 19:07,600.0
X5343,13,15,40.5,Day 2 16:30,46.11,Day 2 22:07,600.0
X5344,15,13,40.5,Day 2 16:30,46.11,Day 2 22:07,600.0
X5345,13,15,43.5,Day 2 19:30,49.11,Day 3 01:07,600.0
X5346,15,13,43.5,Day 2 19:30,49.11,Day 3 01:07,600.0
X5347,13,15,46.5,Day 2 22:30,52.11,Day 3 04:07,600.0
X5348,15,13,46.5,Day 2 22:30,52.11,Day 3 04:07,600.0
X5349,13,16,1.5,Day 1 01:30,8.67,Day 1 08:40,600.0
X5350,16,13,1.5,Day 1 01:30,8.67,Day 1 08:40,600.0
X5351,13,16,4.5,Day 1 04:30,11.67,Day 1 11:40,600.0
X5352,16,13,4.5,Day 1 04:30,11.67,Day 1 11:40,600.0
X5353,13,16,7.5,Day 1 07:30,14.67,Day 1 14:40,600.0
X5354,16,13,7.5,Day 1 07:30,14.67,Day 1 14:40,600.0
X5355,13,16,10.5,Day 1 10:30,17.67,Day 1 17:40,600.0
X5356,16,13,10.5,Day 1 10:30,17.67,Day 1 17:40,600.0
X5357,13,16,13.5,Day 1 13:30,20.67,Day 1 20:40,600.0
X5358,16,13,13.5,Day 1 13:30,20.67,Day 1 20:40,600.0
X5359,13,16,16.5,Day 1 16:30,23.67,Day 1 23:40,600.0
X5360,16,13,16.5,Day 1 16:30,23.67,Day 1 23:40,600.0
X5361,13,16,19.5,Day 1 19:30,26.67,Day 2 02:40,600.0
X5362,16,13,19.5,Day 1 19:30,26.67,Day 2 02:40,600.0
X5363,13,16,22.5,Day 1 22:30,29.67,Day 2 05:40,600.0
X5364,16,13,22.5,Day 1 22:30,29.67,Day 2 05:40,600.0
X5365,13,16,25.5,Day 2 01:30,32.67,Day 2 08:40,600.0
X5366,16,13,25.5,Day 2 01:30,32.67,Day 2 08:40,600.0
X5367,13,16,28.5,Day 2 04:30,35.67,Day 2 11:40,600.0
X5368,16,13,28.5,Day 2 04:30,35.67,Day 2 11:40,600.0
X5369,13,16,31.5,Day 2 07:30,38.67,Day 2 14:40,600.0
X5370,16,13,31.5,Day 2 07:30,38.67,Day 2 14:40,600.0
X5371,13,16,34.5,Day 2 10:30,41.67,Day 2 17:40,600.0
X5372,16,13,34.5,Day 2 10:30,41.67,Day 2 17:40,600.0
X5373,13,16,37.5,Day 2 13:30,44.67,Day 2 20:40,600.0
X5374,16,13,37.5,Day 2 13:30,44.67,Day 2 20:40,600.0
X5375,13,16,40.5,Day 2 16:30,47.67,Day 2 23:40,600.0
X5376,16,13,40.5,Day 2 16:30,47.67,Day 2 23:40,600.0
X5377,13,16,43.5,Day 2 19:30,50.67,Day 3 02:40,600.0
X5378,16,13,43.5,Day 2 19:30,50.67,Day 3 02:40,600.0
X5379,13,16,46.5,Day 2 22:30,53.67,Day 3 05:40,600.0
X5380,16,13,46.5,Day 2 22:30,53.67,Day 3 05:40,600.0
X5381,13,17,1.5,Day 1 01:30,17.45,Day 1 17:27,600.0
X5382,17,13,1.5,Day 1 01:30,17.45,Day 1 17:27,600.0
X5383,13,17,4.5,Day 1 04:30,20.45,Day 1 20:27,600.0
X5384,17,13,4.5,Day 1 04:30,20.45,Day 1 20:27,600.0
X5385,13,17,7.5,Day 1 07:30,23.45,Day 1 23:27,600.0
X5386,17,13,7.5,Day 1 07:30,23.45,Day 1 23:27,600.0
X5387,13,17,10.5,Day 1 10:30,26.45,Day 2 02:27,600.0
X5388,17,13,10.5,Day 1 10:30,26.45,Day 2 02:27,600.0
X5389,13,17,13.5,Day 1 13:30,29.45,Day 2 05:27,600.0
X5390,17,13,13.5,Day 1 13:30,29.45,Day 2 05:27,600.0
X5391,13,17,16.5,Day 1 16:30,32.45,Day 2 08:27,600.0
X5392,17,13,16.5,Day 1 16:30,32.45,Day 2 08:27,600.0
X5393,13,17,19.5,Day 1 19:30,35.45,Day 2 11:27,600.0
X5394,17,13,19.5,Day 1 19:30,35.45,Day 2 11:27,600.0
X5395,13,17,22.5,Day 1 22:30,38.45,Day 2 14:27,600.0
X5396,17,13,22.5,Day 1 22:30,38.45,Day 2 14:27,600.0
X5397,13,17,25.5,Day 2 01:30,41.45,Day 2 17:27,600.0
X5398,17,13,25.5,Day 2 01:30,41.45,Day 2 17:27,600.0
X5399,13,17,28.5,Day 2 04:30,44.45,Day 2 20:27,600.0
X5400,17,13,28.5,Day 2 04:30,44.45,Day 2 20:27,600.0
X5401,13,17,31.5,Day 2 07:30,47.45,Day 2 23:27,600.0
X5402,17,13,31.5,Day 2 07:30,47.45,Day 2 23:27,600.0
X5403,13,17,34.5,Day 2 10:30,50.45,Day 3 02:27,600.0
X5404,17,13,34.5,Day 2 10:30,50.45,Day 3 02:27,600.0
X5405,13,17,37.5,Day 2 13:30,53.45,Day 3 05:27,600.0
X5406,17,13,37.5,Day 2 13:30,53.45,Day 3 05:27,600.0
X5407,13,17,40.5,Day 2 16:30,56.45,Day 3 08:27,600.0
X5408,17,13,40.5,Day 2 16:30,56.45,Day 3 08:27,600.0
X5409,13,17,43.5,Day 2 19:30,59.45,Day 3 11:27,600.0
X5410,17,13,43.5,Day 2 19:30,59.45,Day 3 11:27,600.0
X5411,13,17,46.5,Day 2 22:30,62.45,Day 3 14:27,600.0
X5412,17,13,46.5,Day 2 22:30,62.45,Day 3 14:27,600.0
X5413,13,18,1.5,Day 1 01:30,18.51,Day 1 18:31,600.0
X5414,18,13,1.5,Day 1 01:30,18.51,Day 1 18:31,600.0
X5415,13,18,4.5,Day 1 04:30,21.51,Day 1 21:31,600.0
X5416,18,13,4.5,Day 1 04:30,21.51,Day 1 21:31,600.0
X5417,13,18,7.5,Day 1 07:30,24.51,Day 2 00:31,600.0
X5418,18,13,7.5,Day 1 07:30,24.51,Day 2 00:31,600.0
X5419,13,18,10.5,Day 1 10:30,27.51,Day 2 03:31,600.0
X5420,18,13,10.5,Day 1 10:30,27.51,Day 2 03:31,600.0
X5421,13,18,13.5,Day 1 13:30,30.51,Day 2 06:31,600.0
X5422,18,13,13.5,Day 1 13:30,30.51,Day 2 06:31,600.0
X5423,13,18,16.5,Day 1 16:30,33.51,Day 2 09:31,600.0
X5424,18,13,16.5,Day 1 16:30,33.51,Day 2 09:31,600.0
X5425,13,18,19.5,Day 1 19:30,36.51,Day 2 12:31,600.0
X5426,18,13,19.5,Day 1 19:30,36.51,Day 2 12:31,600.0
X5427,13,18,22.5,Day 1 22:30,39.51,Day 2 15:31,600.0
X5428,18,13,22.5,Day 1 22:30,39.51,Day 2 15:31,600.0
X5429,13,18,25.5,Day 2 01:30,42.51,Day 2 18:31,600.0
X5430,18,13,25.5,Day 2 01:30,42.51,Day 2 18:31,600.0
X5431,13,18,28.5,Day 2 04:30,45.51,Day 2 21:31,600.0
X5432,18,13,28.5,Day 2 04:30,45.51,Day 2 21:31,600.0
X5433,13,18,31.5,Day 2 07:30,48.51,Day 3 00:31,600.0
X5434,18,13,31.5,Day 2 07:30,48.51,Day 3 00:31,600.0
X5435,13,18,34.5,Day 2 10:30,51.51,Day 3 03:31,600.0
X5436,18,13,34.5,Day 2 10:30,51.51,Day 3 03:31,600.0
X5437,13,18,37.5,Day 2 13:30,54.51,Day 3 06:31,600.0
X5438,18,13,37.5,Day 2 13:30,54.51,Day 3 06:31,600.0
X5439,13,18,40.5,Day 2 16:30,57.51,Day 3 09:31,600.0
X5440,18,13,40.5,Day 2 16:30,57.51,Day 3 09:31,600.0
X5441,13,18,43.5,Day 2 19:30,60.51,Day 3 12:31,600.0
X5442,18,13,43.5,Day 2 19:30,60.51,Day 3 12:31,600.0
X5443,13,18,46.5,Day 2 22:30,63.51,Day 3 15:31,600.0
X5444,18,13,46.5,Day 2 22:30,63.51,Day 3 15:31,600.0
X5445,13,19,1.5,Day 1 01:30,9.51,Day 1 09:31,600.0
X5446,19,13,1.5,Day 1 01:30,9.51,Day 1 09:31,600.0
X5447,13,19,4.5,Day 1 04:30,12.51,Day 1 12:31,600.0
X5448,19,13,4.5,Day 1 04:30,12.51,Day 1 12:31,600.0
X5449,13,19,7.5,Day 1 07:30,15.51,Day 1 15:31,600.0
X5450,19,13,7.5,Day 1 07:30,15.51,Day 1 15:31,600.0
X5451,13,19,10.5,Day 1 10:30,18.51,Day 1 18:31,600.0
X5452,19,13,10.5,Day 1 10:30,18.51,Day 1 18:31,600.0
X5453,13,19,13.5,Day 1 13:30,21.51,Day 1 21:31,600.0
X5454,19,13,13.5,Day 1 13:30,21.51,Day 1 21:31,600.0
X5455,13,19,16.5,Day 1 16:30,24.51,Day 2 00:31,600.0
X5456,19,13,16.5,Day 1 16:30,24.51,Day 2 00:31,600.0
X5457,13,19,19.5,Day 1 19:30,27.51,Day 2 03:31,600.0
X5458,19,13,19.5,Day 1 19:30,27.51,Day 2 03:31,600.0
X5459,13,19,22.5,Day 1 22:30,30.51,Day 2 06:31,600.0
X5460,19,13,22.5,Day 1 22:30,30.51,Day 2 06:31,600.0
X5461,13,19,25.5,Day 2 01:30,33.51,Day 2 09:31,600.0
X5462,19,13,25.5,Day 2 01:30,33.51,Day 2 09:31,600.0
X5463,13,19,28.5,Day 2 04:30,36.51,Day 2 12:31,600.0
X5464,19,13,28.5,Day 2 04:30,36.51,Day 2 12:31,600.0
X5465,13,19,31.5,Day 2 07:30,39.51,Day 2 15:31,600.0
X5466,19,13,31.5,Day 2 07:30,39.51,Day 2 15:31,600.0
X5467,13,19,34.5,Day 2 10:30,42.51,Day 2 18:31,600.0
X5468,19,13,34.5,Day 2 10:30,42.51,Day 2 18:31,600.0
X5469,13,19,37.5,Day 2 13:30,45.51,Day 2 21:31,600.0
X5470,19,13,37.5,Day 2 13:30,45.51,Day 2 21:31,600.0
X5471,13,19,40.5,Day 2 16:30,48.51,Day 3 00:31,600.0
X5472,19,13,40.5,Day 2 16:30,48.51,Day 3 00:31,600.0
X5473,13,19,43.5,Day 2 19:30,51.51,Day 3 03:31,600.0
X5474,19,13,43.5,Day 2 19:30,51.51,Day 3 03:31,600.0
X5475,13,19,46.5,Day 2 22:30,54.51,Day 3 06:31,600.0
X5476,19,13,46.5,Day 2 22:30,54.51,Day 3 06:31,600.0
X5477,13,20,1.5,Day 1 01:30,12.98,Day 1 12:59,600.0
X5478,20,13,1.5,Day 1 01:30,12.98,Day 1 12:59,600.0
X5479,13,20,4.5,Day 1 04:30,15.98,Day 1 15:59,600.0
X5480,20,13,4.5,Day 1 04:30,15.98,Day 1 15:59,600.0
X5481,13,20,7.5,Day 1 07:30,18.98,Day 1 18:59,600.0
X5482,20,13,7.5,Day 1 07:30,18.98,Day 1 18:59,600.0
X5483,13,20,10.5,Day 1 10:30,21.98,Day 1 21:59,600.0
X5484,20,13,10.5,Day 1 10:30,21.98,Day 1 21:59,600.0
X5485,13,20,13.5,Day 1 13:30,24.98,Day 2 00:59,600.0
X5486,20,13,13.5,Day 1 13:30,24.98,Day 2 00:59,600.0
X5487,13,20,16.5,Day 1 16:30,27.98,Day 2 03:59,600.0
X5488,20,13,16.5,Day 1 16:30,27.98,Day 2 03:59,600.0
X5489,13,20,19.5,Day 1 19:30,30.98,Day 2 06:59,600.0
X5490,20,13,19.5,Day 1 19:30,30.98,Day 2 06:59,600.0
X5491,13,20,22.5,Day 1 22:30,33.98,Day 2 09:59,600.0
X5492,20,13,22.5,Day 1 22:30,33.98,Day 2 09:59,600.0
X5493,13,20,25.5,Day 2 01:30,36.98,Day 2 12:59,600.0
X5494,20,13,25.5,Day 2 01:30,36.98,Day 2 12:59,600.0
X5495,13,20,28.5,Day 2 04:30,39.98,Day 2 15:59,600.0
X5496,20,13,28.5,Day 2 04:30,39.98,Day 2 15:59,600.0
X5497,13,20,31.5,Day 2 07:30,42.98,Day 2 18:59,600.0
X5498,20,13,31.5,Day 2 07:30,42.98,Day 2 18:59,600.0
X5499,13,20,34.5,Day 2 10:30,45.98,Day 2 21:59,600.0
X5500,20,13,34.5,Day 2 10:30,45.98,Day 2 21:59,600.0
X5501,13,20,37.5,Day 2 13:30,48.98,Day 3 00:59,600.0
X5502,20,13,37.5,Day 2 13:30,48.98,Day 3 00:59,600.0
X5503,13,20,40.5,Day 2 16:30,51.98,Day 3 03:59,600.0
X5504,20,13,40.5,Day 2 16:30,51.98,Day 3 03:59,600.0
X5505,13,20,43.5,Day 2 19:30,54.98,Day 3 06:59,600.0
X5506,20,13,43.5,Day 2 19:30,54.98,Day 3 06:59,600.0
X5507,13,20,46.5,Day 2 22:30,57.98,Day 3 09:59,600.0
X5508,20,13,46.5,Day 2 22:30,57.98,Day 3 09:59,600.0
X5509,14,15,1.5,Day 1 01:30,12.48,Day 1 12:29,600.0
X5510,15,14,1.5,Day 1 01:30,12.48,Day 1 12:29,600.0
X5511,14,15,4.5,Day 1 04:30,15.48,Day 1 15:29,600.0
X5512,15,14,4.5,Day 1 04:30,15.48,Day 1 15:29,600.0
X5513,14,15,7.5,Day 1 07:30,18.48,Day 1 18:29,600.0
X5514,15,14,7.5,Day 1 07:30,18.48,Day 1 18:29,600.0
X5515,14,15,10.5,Day 1 10:30,21.48,Day 1 21:29,600.0
X5516,15,14,10.5,Day 1 10:30,21.48,Day 1 21:29,600.0
X5517,14,15,13.5,Day 1 13:30,24.48,Day 2 00:29,600.0
X5518,15,14,13.5,Day 1 13:30,24.48,Day 2 00:29,600.0
X5519,14,15,16.5,Day 1 16:30,27.48,Day 2 03:29,600.0
X5520,15,14,16.5,Day 1 16:30,27.48,Day 2 03:29,600.0
X5521,14,15,19.5,Day 1 19:30,30.48,Day 2 06:29,600.0
X5522,15,14,19.5,Day 1 19:30,30.48,Day 2 06:29,600.0
X5523,14,15,22.5,Day 1 22:30,33.48,Day 2 09:29,600.0
X5524,15,14,22.5,Day 1 22:30,33.48,Day 2 09:29,600.0
X5525,14,15,25.5,Day 2 01:30,36.48,Day 2 12:29,600.0
X5526,15,14,25.5,Day 2 01:30,36.48,Day 2 12:29,600.0
X5527,14,15,28.5,Day 2 04:30,39.48,Day 2 15:29,600.0
X5528,15,14,28.5,Day 2 04:30,39.48,Day 2 15:29,600.0
X5529,14,15,31.5,Day 2 07:30,42.48,Day 2 18:29,600.0
X5530,15,14,31.5,Day 2 07:30,42.48,Day 2 18:29,600.0
X5531,14,15,34.5,Day 2 10:30,45.48,Day 2 21:29,600.0
X5532,15,14,34.5,Day 2 10:30,45.48,Day 2 21:29,600.0
X5533,14,15,37.5,Day 2 13:30,48.48,Day 3 00:29,600.0
X5534,15,14,37.5,Day 2 13:30,48.48,Day 3 00:29,600.0
X5535,14,15,40.5,Day 2 16:30,51.48,Day 3 03:29,600.0
X5536,15,14,40.5,Day 2 16:30,51.48,Day 3 03:29,600.0
X5537,14,15,43.5,Day 2 19:30,54.48,Day 3 06:29,600.0
X5538,15,14,43.5,Day 2 19:30,54.48,Day 3 06:29,600.0
X5539,14,15,46.5,Day 2 22:30,57.48,Day 3 09:29,600.0
X5540,15,14,46.5,Day 2 22:30,57.48,Day 3 09:29,600.0
X5541,14,16,1.5,Day 1 01:30,15.74,Day 1 15:44,600.0
X5542,16,14,1.5,Day 1 01:30,15.74,Day 1 15:44,600.0
X5543,14,16,4.5,Day 1 04:30,18.74,Day 1 18:44,600.0
X5544,16,14,4.5,Day 1 04:30,18.74,Day 1 18:44,600.0
X5545,14,16,7.5,Day 1 07:30,21.74,Day 1 21:44,600.0
X5546,16,14,7.5,Day 1 07:30,21.74,Day 1 21:44,600.0
X5547,14,16,10.5,Day 1 10:30,24.74,Day 2 00:44,600.0
X5548,16,14,10.5,Day 1 10:30,24.74,Day 2 00:44,600.0
X5549,14,16,13.5,Day 1 13:30,27.74,Day 2 03:44,600.0
X5550,16,14,13.5,Day 1 13:30,27.74,Day 2 03:44,600.0
X5551,14,16,16.5,Day 1 16:30,30.74,Day 2 06:44,600.0
X5552,16,14,16.5,Day 1 16:30,30.74,Day 2 06:44,600.0
X5553,14,16,19.5,Day 1 19:30,33.74,Day 2 09:44,600.0
X5554,16,14,19.5,Day 1 19:30,33.74,Day 2 09:44,600.0
X5555,14,16,22.5,Day 1 22:30,36.74,Day 2 12:44,600.0
X5556,16,14,22.5,Day 1 22:30,36.74,Day 2 12:44,600.0
X5557,14,16,25.5,Day 2 01:30,39.74,Day 2 15:44,600.0
X5558,16,14,25.5,Day 2 01:30,39.74,Day 2 15:44,600.0
X5559,14,16,28.5,Day 2 04:30,42.74,Day 2 18:44,600.0
X5560,16,14,28.5,Day 2 04:30,42.74,Day 2 18:44,600.0
X5561,14,16,31.5,Day 2 07:30,45.74,Day 2 21:44,600.0
X5562,16,14,31.5,Day 2 07:30,45.74,Day 2 21:44,600.0
X5563,14,16,34.5,Day 2 10:30,48.74,Day 3 00:44,600.0
X5564,16,14,34.5,Day 2 10:30,48.74,Day 3 00:44,600.0
X5565,14,16,37.5,Day 2 13:30,51.74,Day 3 03:44,600.0
X5566,16,14,37.5,Day 2 13:30,51.74,Day 3 03:44,600.0
X5567,14,16,40.5,Day 2 16:30,54.74,Day 3 06:44,600.0
X5568,16,14,40.5,Day 2 16:30,54.74,Day 3 06:44,600.0
X5569,14,16,43.5,Day 2 19:30,57.74,Day 3 09:44,600.0
X5570,16,14,43.5,Day 2 19:30,57.74,Day 3 09:44,600.0
X5571,14,16,46.5,Day 2 22:30,60.74,Day 3 12:44,600.0
X5572,16,14,46.5,Day 2 22:30,60.74,Day 3 12:44,600.0
X5573,14,17,1.5,Day 1 01:30,18.22,Day 1 18:13,600.0
X5574,17,14,1.5,Day 1 01:30,18.22,Day 1 18:13,600.0
X5575,14,17,4.5,Day 1 04:30,21.22,Day 1 21:13,600.0
X5576,17,14,4.5,Day 1 04:30,21.22,Day 1 21:13,600.0
X5577,14,17,7.5,Day 1 07:30,24.22,Day 2 00:13,600.0
X5578,17,14,7.5,Day 1 07:30,24.22,Day 2 00:13,600.0
X5579,14,17,10.5,Day 1 10:30,27.22,Day 2 03:13,600.0
X5580,17,14,10.5,Day 1 10:30,27.22,Day 2 03:13,600.0
X5581,14,17,13.5,Day 1 13:30,30.22,Day 2 06:13,600.0
X5582,17,14,13.5,Day 1 13:30,30.22,Day 2 06:13,600.0
X5583,14,17,16.5,Day 1 16:30,33.22,Day 2 09:13,600.0
X5584,17,14,16.5,Day 1 16:30,33.22,Day 2 09:13,600.0
X5585,14,17,19.5,Day 1 19:30,36.22,Day 2 12:13,600.0
X5586,17,14,19.5,Day 1 19:30,36.22,Day 2 12:13,600.0
X5587,14,17,22.5,Day 1 22:30,39.22,Day 2 15:13,600.0
X5588,17,14,22.5,Day 1 22:30,39.22,Day 2 15:13,600.0
X5589,14,17,25.5,Day 2 01:30,42.22,Day 2 18:13,600.0
X5590,17,14,25.5,Day 2 01:30,42.22,Day 2 18:13,600.0
X5591,14,17,28.5,Day 2 04:30,45.22,Day 2 21:13,600.0
X5592,17,14,28.5,Day 2 04:30,45.22,Day 2 21:13,600.0
X5593,14,17,31.5,Day 2 07:30,48.22,Day 3 00:13,600.0
X5594,17,14,31.5,Day 2 07:30,48.22,Day 3 00:13,600.0
X5595,14,17,34.5,Day 2 10:30,51.22,Day 3 03:13,600.0
X5596,17,14,34.5,Day 2 10:30,51.22,Day 3 03:13,600.0
X5597,14,17,37.5,Day 2 13:30,54.22,Day 3 06:13,600.0
X5598,17,14,37.5,Day 2 13:30,54.22,Day 3 06:13,600.0
X5599,14,17,40.5,Day 2 16:30,57.22,Day 3 09:13,600.0
X5600,17,14,40.5,Day 2 16:30,57.22,Day 3 09:13,600.0
X5601,14,17,43.5,Day 2 19:30,60.22,Day 3 12:13,600.0
X5602,17,14,43.5,Day 2 19:30,60.22,Day 3 12:13,600.0
X5603,14,17,46.5,Day 2 22:30,63.22,Day 3 15:13,600.0
X5604,17,14,46.5,Day 2 22:30,63.22,Day 3 15:13,600.0
X5605,14,18,1.5,Day 1 01:30,16.13,Day 1 16:08,600.0
X5606,18,14,1.5,Day 1 01:30,16.13,Day 1 16:08,600.0
X5607,14,18,4.5,Day 1 04:30,19.13,Day 1 19:08,600.0
X5608,18,14,4.5,Day 1 04:30,19.13,Day 1 19:08,600.0
X5609,14,18,7.5,Day 1 07:30,22.13,Day 1 22:08,600.0
X5610,18,14,7.5,Day 1 07:30,22.13,Day 1 22:08,600.0
X5611,14,18,10.5,Day 1 10:30,25.13,Day 2 01:08,600.0
X5612,18,14,10.5,Day 1 10:30,25.13,Day 2 01:08,600.0
X5613,14,18,13.5,Day 1 13:30,28.13,Day 2 04:08,600.0
X5614,18,14,13.5,Day 1 13:30,28.13,Day 2 04:08,600.0
X5615,14,18,16.5,Day 1 16:30,31.13,Day 2 07:08,600.0
X5616,18,14,16.5,Day 1 16:30,31.13,Day 2 07:08,600.0
X5617,14,18,19.5,Day 1 19:30,34.13,Day 2 10:08,600.0
X5618,18,14,19.5,Day 1 19:30,34.13,Day 2 10:08,600.0
X5619,14,18,22.5,Day 1 22:30,37.13,Day 2 13:08,600.0
X5620,18,14,22.5,Day 1 22:30,37.13,Day 2 13:08,600.0
X5621,14,18,25.5,Day 2 01:30,40.13,Day 2 16:08,600.0
X5622,18,14,25.5,Day 2 01:30,40.13,Day 2 16:08,600.0
X5623,14,18,28.5,Day 2 04:30,43.13,Day 2 19:08,600.0
X5624,18,14,28.5,Day 2 04:30,43.13,Day 2 19:08,600.0
X5625,14,18,31.5,Day 2 07:30,46.13,Day 2 22:08,600.0
X5626,18,14,31.5,Day 2 07:30,46.13,Day 2 22:08,600.0
X5627,14,18,34.5,Day 2 10:30,49.13,Day 3 01:08,600.0
X5628,18,14,34.5,Day 2 10:30,49.13,Day 3 01:08,600.0
